URL,Title,Rating,Serving,Time,Category,Ingredients,Preparation,Nutritional Info,Video_ID
https://tasty.co/recipe/hawaiian-mini-calzones,Hawaiian Mini Calzones,85.0,8,{},"General,Egg Wash","{'General': ['16 oz pizza dough (455 g)', '8 slices ham', '4 slices swiss cheese, cut in half', '8 slices pineapple', '8 tablespoons ricotta cheese', '4 tablespoons green onion', 'poppy seed, for topping'], 'Egg Wash': ['1 egg', '1 tablespoon water']}","{1: 'Preheat oven to 400˚F (200˚C).', 2: 'Cut pizza dough into 8 sections on a floured surface.', 3: 'With one section, roll out dough until flat and circular.', 4: 'Layer ham, swiss, pineapple, 1 tablespoon ricotta, and ½ tablespoon green onion.', 5: 'Fold one side of dough up and over ingredients, and seal calzone by crimping the edges together.', 6: 'Place on a parchment-lined baking sheet. Apply egg wash to outside of calzone and sprinkle with poppy seeds.', 7: 'Bake calzones at 400°F (200°C) for 15-20 minutes or until golden brown.', 8: 'Enjoy!'}","{'Calories': '214', 'Fat': '6g', 'Carbs': '32g', 'Fiber': '1g', 'Sugar': '6g', 'Protein': '7g'}",
https://tasty.co/recipe/chicago-dog,Chicago Dog,81.0,4,{},Chicago Dog,"{'Chicago Dog': ['4 beef hot dogs', '4 poppy seed buns', 'tomato, slices', '1 tablespoon celery salt', '4 dill pickle spears', 'sport pepper', 'sweet onion, chopped', 'green pickle relish', ""French's yellow mustard""]}","{1: 'Grill hot dogs and place in buns. Top dogs with tomatoes, celery salt, pickle spears, sport peppers, chopped sweet onion, green pickle relish, and French’s yellow mustard.', 2: 'Enjoy!'}","{'Calories': '414', 'Fat': '21g', 'Carbs': '42g', 'Fiber': '2g', 'Sugar': '20g', 'Protein': '12g'}",
https://tasty.co/recipe/strawberry-poppy-seed-salad-with-grilled-chicken,Strawberry Poppy Seed Salad With Grilled Chicken,95.0,1,{'Total': '0:30'},Poppy Seed Dressing,"{'Poppy Seed Dressing': ['2 tablespoons olive oil', '3 tablespoons nonfat greek yogurt', '2 tablespoons red wine vinegar', '1 tablespoon lemon juice', '1 teaspoon honey', '1 teaspoon poppy seed', '½ teaspoon dijon mustard', '¼ teaspoon salt', '¼ teaspoon ground black pepper', '1 boneless, skinless chicken breast, sliced into 1/2-inch (1-cm) pieces', '½ teaspoon salt', '¼ teaspoon ground black pepper', '¼ teaspoon paprika', '2 teaspoons olive oil', '2 cups baby spinach (80 g)', '½ cup strawberry (75 g), hulled and sliced', '½ avocado, sliced', '1 tablespoon sliced almond, toasted']}","{1: 'In a bowl, add the olive oil, Greek yogurt, red wine vinegar, lemon juice, honey, poppy seeds, mustard, salt, and pepper in a small bowl and whisk until emulsified.', 2: 'Season the chicken with salt, pepper, and paprika.', 3: 'Heat olive oil in a pan over medium heat. Once the oil begins to shimmer, add the chicken and cook until browned on both sides, about 4 minutes per side.', 4: 'Once cooled, slice the chicken on a cutting board.', 5: 'Toss spinach, strawberries, avocado, almonds, and sliced chicken together in a large bowl and drizzle with poppy seed dressing.', 6: 'Enjoy!'}","{'Calories': '917', 'Fat': '59g', 'Carbs': '39g', 'Fiber': '14g', 'Sugar': '19g', 'Protein': '62g'}",
https://tasty.co/recipe/taiwan-pork-belly-buns,Taiwan Pork Belly Buns ,90.0,10,{},"Buns,Pork","{'Buns': ['1 cup warm water (240 mL)', '2 tablespoons sugar', '1 ½ teaspoons instant dry yeast', '3 cups plain flour (375 g)', '1 ½ teaspoons baking powder', '1 tablespoon vegetable oil', '2 tablespoons sesame oil'], 'Pork': ['1 lb pork belly (500 g)', '¼ cup spring onion (30 g), Chopped in half', '½ cup ginger (30 g), sliced', '4 tablespoons cooking wine', '1 tablespoon vegetable oil', '¼ cup garlic (15 g)', '3 tablespoons sugar', '2 tablespoons five spice', '4 tablespoons soy sauce', '4 tablespoons dark soy sauce', '2 cups water (500 mL)', '½ cup pickled cabage (50 g)', '½ cup coriander (30 g), finely chopped', '¼ cup crushed peanut (50 g), finely chopped']}","{1: 'The Buns: In a measuring jug, place the sugar and warm water. Stir until the sugar is dissolved.', 2: 'Add the active yeast, then stir and set aside for 10-15 minutes.', 3: 'In a large bowl, mix together the flour and baking powder.', 4: 'Add the yeast mixture to the bowl and stir until nearly combined.', 5: 'Add the oil, then stir until fully incorporated.', 6: 'Turn the dough out onto a floured work surface and knead for 10-15 minutes.', 7: 'Once the dough is smooth, return it to the bowl, cover with plastic wrap, and leave for 1 hour until the dough has doubled in size.', 8: 'Remove the dough from the bowl and knock it back by kneading for 1 minute.', 9: 'Cut into 10 equal pieces.', 10: 'Roll each piece into a ball, place onto a lined baking sheet, cover with plastic wrap and rest for 10 minutes.', 11: 'Onto a floured work surface, flatten each ball with the palm of your hand.', 12: 'Roll out to 2 millimetres.', 13: 'Lightly brush one side with sesame oil, then fold in half and place back onto the baking sheet. Cover and rest for 20 minutes.', 14: 'Set steamer over a high heat, then steam buns for 8-10 minutes.', 15: 'The Pork: Slice the pork belly into 1 inch-thick (2 ½ cm) pieces.', 16: 'Fill a large pot with water. Put in the pork, spring onion, ginger, and cooking wine. Bring the water to boil.', 17: 'Drain the pork and discard the remaining water and vegetables. Clean and dry the pot.', 18: 'Return the pot to a high heat and add oil.', 19: 'Fry the pork until it browned.', 20: 'Add garlic, spring onion, ginger, sugar, five spice, cooking wine, and dark and light soy sauce. Stir until all the ingredients are well combined.', 21: 'Add the water, stir, and cover.', 22: 'Reduce to a low heat and simmer for about 45 minutes to an hour. Check and stir every 10 minutes or so and add water if the pot is getting dry.', 23: 'Bao', 24: 'Fill one bun with one slice of pork, top with coriander, pickled cabbage, and roasted crushed peanuts.', 25: 'Enjoy!'}","{'Calories': '525', 'Fat': '33g', 'Carbs': '45g', 'Fiber': '5g', 'Sugar': '5g', 'Protein': '11g'}",
https://tasty.co/recipe/garlic-pork-cauliflower-fried-rice,Garlic Pork Cauliflower Fried Rice,92.0,3,{},General,"{'General': ['1 head cauliflower', '2 pork chops, diced', '4 cloves garlic, finely diced', '½ onion, sliced', '1 teaspoon salt', '1 teaspoon pepper', '2 tablespoons soy sauce', '¼ cup honey (85 g)', '3 eggs, beaten', '½ cup green onion (50 g), sliced']}","{1: 'Remove all leaves and cut the cauliflower into small florets.', 2: 'Place the florets in a food processor and blend until they are a rice-like texture. Be careful not to over process or it may turn mushy. Set aside, and drain excess moisture with a towel, if desired.', 3: 'In a large saucepan over medium-high heat, cook the pork until no pink is showing, then add the garlic, onions, salt, pepper, soy sauce, and honey, stirring until the sauce has started to brown.', 4: 'Stir until most of the liquid has reduced, then add the cauliflower rice. Cook for about 3-4 minutes until the pork is incorporated evenly into the cauliflower.', 5: 'Spread the rice towards the edge of the pan, creating a well in the center.', 6: 'Pour the beaten eggs into the well, stirring only the eggs until they are cooked.', 7: 'Fold the eggs into the rice, then mix in the green onions', 8: 'Enjoy!'}","{'Calories': '562', 'Fat': '27g', 'Carbs': '47g', 'Fiber': '6g', 'Sugar': '35g', 'Protein': '37g'}",
https://tasty.co/recipe/creamy-spinach-stuffed-chicken-with-roasted-red-pepper-fettuccine,Creamy Spinach-Stuffed Chicken With Roasted Red Pepper Fettuccine,85.0,4,"{'Total': '1:50', 'Preparation': '0:15', 'Cook': '0:40'}",General,"{'General': ['½ cup frozen spinach (20 g), thawed and squeezed dry', '1 cup shredded mozzarella cheese (100 g)', '3 cloves garlic, minced, divided', 'kosher salt, to taste', 'freshly ground pepper, to taste', '4 large boneless, skinless chicken thighs', '8 slices prosciutto', '1 red bell pepper', '2 tablespoons olive oil, plus more for drizzling', '8 oz dried fettuccine noodles (225 g)', '2 tablespoons lemon juice', '1 ½ cups chicken broth (360 mL)', '6 tablespoons unsalted butter', 'fresh italian parsley, for garnish, chopped']}","{1: 'In a medium bowl, mix together the spinach, mozzarella, and 1 clove minced garlic. Season with salt and pepper. Set aside.', 2: 'Place a chicken thigh between 2 sheets of plastic wrap and pound with a meat mallet, rolling pin, or heavy pan until about ¼ inch (6 mm) thick. Season on both sides with salt and pepper and repeat with remaining thighs.', 3: 'On a clean sheet of plastic wrap, lay 2 slices of prosciutto vertically, overlapping slightly. Lay a chicken thigh on top. Spread a quarter of the spinach filling evenly over the chicken. Starting from the bottom, tightly roll up. Wrap the chicken roll tightly in plastic wrap to secure. Repeat with the remaining ingredients. Chill in the refrigerator for 30–60 minutes, until firm.', 4: 'Meanwhile, turn the broiler to high.', 5: 'Cut the bell pepper in half and remove the seeds and membranes. Place cut-side down on a prepared baking sheet.', 6: 'Broil until the pepper starts to char and turn black, 2–3 minutes. Transfer to a bowl, cover with plastic wrap, and let sit for 5 minutes to soften. Use a paper towel to gently rub off the charred bits and skin, then roughly chop. Set aside.', 7: 'Turn the oven temperature to 400°F (200°C).', 8: 'Heat the olive oil in a large skillet over medium-high heat. Add the chicken rolls and cook for 2–3 minutes per side, until the prosciutto is evenly browned, securing with toothpicks if needed. Transfer the chicken rolls to a baking sheet.', 9: 'Bake the chicken rolls for 15–20 minutes, until the internal temperature reaches 165°F (75°C). Remove from the oven and let rest for 5 minutes.', 10: 'Bring a large pot of salted water to a boil. Add the fettucine and cook according to the package directions until al dente. Reserve 1 cup (240 ml) of pasta water, then drain and set aside until ready to serve.', 11: 'Heat the skillet used to cook the chicken over medium-low heat. Add the roasted red pepper and remaining 2 cloves minced garlic and cook until fragrant, 1–2 minutes.', 12: 'Add the lemon juice and stir to scrape up any browned bits from the bottom of the pan. Add the chicken stock and bring to boil.', 13: 'Transfer the red pepper mixture to a high-speed blender and blend until smooth.', 14: 'Pour the sauce back into the pan and bring to a boil over medium heat. Reduce the heat to medium-low and simmer until reduced by about half, about 5 minutes.', 15: 'Whisk in the cold butter, 1 tablespoon at a time, until the sauce is emulsified. Season with salt and pepper to taste.', 16: 'Add the cooked fettuccine to the sauce and toss to coat, adding some of the reserved pasta water as needed to loosen the sauce.', 17: 'Thinly slice the chicken rolls.', 18: 'Divide the fettuccine between serving plates, top with the chicken, and garnish with parsley and pepper.', 19: 'Enjoy!'}","{'Calories': '858', 'Fat': '51g', 'Carbs': '64g', 'Fiber': '3g', 'Sugar': '7g', 'Protein': '34g'}",
https://tasty.co/recipe/peanut-butter-oatmeal,Peanut Butter Oatmeal,93.0,1,{'Total': '0:30'},General,"{'General': ['¾ cup rolled oats (75 g)', '1 ½ cups almond milk (360 mL)', 'salt, to taste', '2 tablespoons peanut butter', '1 banana, sliced', 'cinnamon, to taste']}","{1: 'In a small saucepan, bring almond milk to a boil. Stir in oats and reduce heat to a simmer. Cook uncovered until liquid is absorbed, about 5 minutes. 2. Add salt to taste.', 2: 'Transfer oatmeal into bowl and stir in peanut butter. Top with sliced banana and cinnamon.', 3: 'Enjoy!'}","{'Calories': '784', 'Fat': '27g', 'Carbs': '118g', 'Fiber': '17g', 'Sugar': '22g', 'Protein': '24g'}",
https://tasty.co/recipe/oysters-that-rock-a-fella-as-made-by-deborah-vantrece,Oysters That Rock A Fella As Made By Deborah Vantrece,,10,"{'Total': '1:0', 'Preparation': '0:25', 'Cook': '0:30'}","Oysters,Mignonette","{'Oysters': ['24 fresh oysters', '½ stick unsalted butter, (4 tablespoons)', '2 cloves garlic, minced', '¼ cup panko breadcrumbs (30 g)', '1 jalapeño, seeded and minced', '1 medium shallot, minced', '1 small fennel bulb, finely chopped', '1 tablespoon fresh parsley, chopped', '2 cups collard green (80 g), thinly sliced', '3 tablespoons olive oil', '¼ cup grated parmesan cheese (25 g)', '4 slices bacon, cooked, crumbled', '¼ cup dry sherry (60 mL)', '1 teaspoon kosher salt', '1 teaspoon black pepper', 'rock salt, for serving'], 'Mignonette': ['1 large peach, pitted and finely chopped', '1 teaspoon honey', '¾ cup champagne vinegar (180 g)', '1 medium shallot, minced', '1 teaspoon fresh chives, finely chopped', '¼ teaspoon cracked black peppercorn']}","{1: 'Preheat the oven to 450°F (230°C).', 2: 'Shuck the oysters. Discard the empty shells and arrange the oysters on the half shell on a rimmed baking sheet.', 3: 'Melt the butter in a medium skillet over medium heat.  Add the garlic and sauté until fragrant, 2–3 minutes. Remove the pan from the heat.', 4: 'In a medium bowl, stir together the bread crumbs and half of the garlic butter. Let sit until ready to use so the panko absorbs the butter.', 5: 'Return the skillet with the remaining garlic butter to medium heat.  Add the jalapeño, shallot, fennel, parsley, and collard greens.  Cook, stirring often, for 5–7 minutes, or until the collard greens are wilted.  Add the salt, pepper, and sherry.  Cook for 5 minutes more to meld the flavors. Remove the pan from the heat.', 6: 'Meanwhile, to the bowl with the bread crumbs, add the olive oil, Parmesan, and bacon. Toss to incorporate.', 7: 'Spread a generous layer of rock salt on a large ovenproof baking dish or platter. Top the oysters with a spoonful each of the collard green mixture and bread crumb mixture. Arrange the oysters on the platter, nestling the shells into the salt.  Transfer to the oven and bake for 12–15 minutes, or until the cheesy bread crumbs have browned.', 8: 'While the oysters bake, make the mignonette: In a medium bowl, whisk together the peach, honey, vinegar, shallot, chives, and pepper.', 9: 'To serve, top each oyster with a bit of mignonette.', 10: 'Enjoy!'}","{'Calories': '124', 'Fat': '5g', 'Carbs': '10g', 'Fiber': '2g', 'Sugar': '4g', 'Protein': '5g'}",
https://tasty.co/recipe/blueberry-peach-sheet-pan-pancakes,Blueberry Peach Sheet Pan Pancakes,88.0,4,{},General,"{'General': ['4 cups pancake mix (480 g)', '4 eggs', '2 cups milk (480 mL)', '1 peach, sliced', '1 cup blueberry (100 g)']}","{1: 'Preheat oven to 425˚F (220˚C).', 2: 'Pour pancake mix, milk, and eggs into a bowl and mix just until combined.', 3: 'Pour batter onto a parchment-lined baking sheet and spread to the edges.', 4: 'Place peach slices on top of the batter, followed by the blueberries.', 5: 'Bake for 15 minutes, or until golden brown.', 6: 'Cut into squares and serve immediately, or freeze up to 1 month. To reheat, place on a microwave-safe plate and heat for 20 seconds per pancake on the plate.', 7: 'Enjoy!'}","{'Calories': '802', 'Fat': '13g', 'Carbs': '139g', 'Fiber': '6g', 'Sugar': '41g', 'Protein': '28g'}",
https://tasty.co/recipe/pear-honey-sweet-potato-toast,Pear & Honey Sweet Potato Toast,84.0,1,{'Total': '0:30'},General,"{'General': ['1 sweet potato', 'ricotta cheese, to taste', '2 slices pear', 'honey, to taste']}","{1: 'Cut sweet potato into thin slices, about ¼ inch (6 mm) thick.', 2: 'Place in toaster and set it to the maximum cook time. When it pops, flip the sweet potato slices over and toast 1 more time. Depending on the strength of your toaster and your preferences, you may need to toast it 1 more time after that.', 3: 'Remove from toaster and let cool enough to handle.', 4: 'Spread ricotta evenly across sweet potato toast.', 5: 'Slice pear thinly and place on top of ricotta. Drizzle with honey.', 6: 'Enjoy!'}",{},
https://tasty.co/recipe/raspeary-baby-food-7-months,Raspeary Baby Food (7+ Months),,8,{},General,"{'General': ['3 pears, peeled and steamed', '6 oz raspberry (170 g), washed well']}","{1: 'Steam pears and allow to cool.', 2: 'Add pears and raspberries to a blender or food processor. Blend very well, until seeds are broken down.', 3: 'Refrigerate up to 3 days or freeze up to 1 month.', 4: 'NOTE: Check with your pediatrician before introducing new foods to children under 12 months.', 5: 'Enjoy!'}","{'Calories': '32', 'Fat': '0g', 'Carbs': '8g', 'Fiber': '2g', 'Sugar': '4g', 'Protein': '0g'}",
https://tasty.co/recipe/browned-butter-chocolate-chip-cookies,Browned “Butter” Chocolate Chip Cookies,85.0,8,"{'Total': '1:5', 'Preparation': '0:10', 'Cook': '0:25'}",General,"{'General': ['3 oz chopped pecans, finely chopped', '¾ cup refined coconut oil, melted', '¾ cup dark brown sugar', '½ cup granulated sugar', '¼ cup unsweetened non-dairy milk, of choice', '1 teaspoon vanilla extract', '1 ½ cups all-purpose flour', '½ teaspoon baking soda', '1 ½ teaspoons kosher salt', '3.5 oz dark chocolate, chopped', '½ cup semisweet chocolate chunks']}","{1: 'Add the pecans to a large, high-walled skillet. Toast over medium heat for 5–8 minutes, until fragrant and beginning to darken slightly, stirring continuously to prevent burning.', 2: 'Pour in the melted coconut oil and stir to combine. Bring to a low simmer and steep the pecans for 8–10 minutes, until the coconut oil is tinted brown and there is a strong nutty aroma. Stir occasionally to prevent burning. Remove the pan from the heat and let cool for 5–10 minutes, until warm to the touch but cool enough to handle. Strain out the pecans and reserve for another use. You should have about ½ cup of infused coconut oil.', 3: 'Add the warm coconut oil to a large microwave-safe bowl, along with the brown and granulated sugars, non-dairy milk, and vanilla. Whisk well to combine. Microwave for 20 seconds, just until the sugars have begun to dissolve.', 4: 'In a medium bowl, combine the flour, baking soda, and salt. Mix with a fork to combine.', 5: 'Sift the flour mixture into the wet ingredients and fold with a spatula to combine, being careful not to over-mix.', 6: 'Fold in the chopped chocolate and chocolate chunks until evenly distributed.', 7: 'Scoop the dough with a 2-ounce scoop onto 2 parchment-lined baking sheets, spacing at least 2 inches apart. Chill in the refrigerator for 30–60 minutes.', 8: 'Preheat the oven to 375°F (190°C).', 9: 'Bake the cookies for 15–18 minutes, until browned. Let cool for 10 minutes on the pans, then transfer to a wire rack to cool completely.', 10: 'Enjoy!'}","{'Calories': '447', 'Fat': '29g', 'Carbs': '47g', 'Fiber': '2g', 'Sugar': '31g', 'Protein': '3g'}",
https://tasty.co/recipe/sticky-buns,Sticky Buns,96.0,8,{},"Buns,Topping","{'Buns': ['1 cup warm water (240 mL)', '2 tablespoons olive oil', '2 tablespoons honey', '2 teaspoons salt', '3 ⅓ cups flour (415 g)', '1 ½ teaspoons yeast'], 'Topping': ['1 stick butter, softened', '½ cup brown sugar (110 g)', '1 teaspoon cinnamon', '3 tablespoons honey', '1 pinch salt', '¼ cup chopped pecan (60 g)']}","{1: 'Combine the water, olive oil, honey, salt, flour, water and yeast in a large bowl.', 2: 'Mix well and knead for 10 -15 minutes, until the dough is elastic.', 3: 'Transfer the dough into a well-oiled bowl.', 4: 'Cover with a towel or plastic wrap and let rise for 1 hour in a warm place, until the dough has doubled in size.', 5: 'Preheat the oven to 375˚F (190˚C).', 6: 'Cut the dough into 8 portions and shape into balls. Cover with a towel or plastic wrap. Set aside.', 7: 'Combine the butter, brown sugar, cinnamon, honey and salt in a small bowl and mix well.', 8: 'Spread the brown sugar mixture onto the bottom and sides of a cast iron pan. Line pecans on top of the mixture, and place the dough balls on top.', 9: 'Bake for 20-30 minutes', 10: 'Remove the sticky buns from the oven and allow to cool for 10-15 minutes before inverting onto a plate.', 11: 'Enjoy!'}","{'Calories': '309', 'Fat': '4g', 'Carbs': '63g', 'Fiber': '2g', 'Sugar': '22g', 'Protein': '5g'}",
https://tasty.co/recipe/chicken-taco-lettuce-cups,Chicken Taco Lettuce Cups,94.0,4,{},General,"{'General': ['2 boneless, skinless chicken breasts', '2 teaspoons salt', '2 teaspoons black peppercorn', '½ medium white onion, halved', '6 cloves garlic, divided, 4 whole and 2 minced', '2 bay leaves', '6 cups water (1.4 L)', '2 tablespoons oil', '2 teaspoons ground cumin', '1 ½ teaspoons paprika', '1 teaspoon chili powder', '1 teaspoon dried oregano', '¾ cup chicken broth (180 mL)', '4 large leaves romaine lettuce', '½ cup shredded mexican cheese blend (50 g)', '1 tomato, diced']}","{1: 'Place the chicken breasts, salt, peppercorns, onion, whole garlic cloves, bay leaves, and water in a large pot.', 2: 'Cover the pot and bring to a simmer over medium heat.', 3: 'Once the water is simmering, cook for 10 minutes, until the chicken registers 165°F (74°C) when pierced with an instant-read thermometer.', 4: 'Transfer the chicken to a cutting board and reserve at least ¾ cup (180 ml) of the cooking liquid to use as broth. Using 2 forks, pull the chicken apart until shredded.', 5: 'In a large nonstick pan, heat the oil over medium heat until shimmering.', 6: 'Add the minced garlic, cumin, paprika, chili powder, and oregano. Sauté until the oil is bubbling and very fragrant, about 2 minutes.', 7: 'Add the chicken broth and stir until the liquid has reduced and thickened slightly, about 7 minutes.', 8: 'Add the shredded chicken and mix until everything is well incorporated.', 9: 'Remove the pan from the heat and let the chicken cool for 5 minutes before spooning into the lettuce leaves.', 10: 'Top with shredded cheese and diced tomatoes', 11: 'Enjoy!'}","{'Calories': '416', 'Fat': '25g', 'Carbs': '18g', 'Fiber': '1g', 'Sugar': '4g', 'Protein': '27g'}",
https://tasty.co/recipe/30-minute-burger,30-Minute Burger,97.0,4,{},"Pickled Red Onions,Thousand Island Dressing,Burger","{'Pickled Red Onions': ['1 ½ cups water (360 mL)', '1 ½ cups apple cider vinegar (360 mL)', '1 tablespoon kosher salt, plus more to taste', '1 tablespoon sugar', '5 whole black peppercorns', '¼ teaspoon coriander seeds', '1 small red onion, thinly sliced'], 'Thousand Island Dressing': ['¾ cup mayonnaise (185 g)', '¼ cup ketchup (60 g)', '2 tablespoons pickle, finely chopped', '1 clove garlic, minced', '1 teaspoon white wine vinegar'], 'Burger': ['2 lb ground beef (910 g), 80/20', '2 teaspoons kosher salt, to taste', '1 teaspoon freshly ground black pepper, to taste', '1 tablespoon grapeseed oil', '4 slices cheddar cheese', '4 sesame buns', '1 tomato, sliced, for serving', '4 leaves bibb lettuce, for serving', 'french fry, for serving']}","{1: 'Make the pickled red onions: In a small pot, combine the water, apple cider vinegar, salt, sugar, peppercorns, and coriander seeds, and bring to a boil over medium-high heat, stirring until the sugar dissolves.', 2: 'Turn off the heat and add the sliced onion, making sure they are fully submerged. Let cool to room temperature for 30 minutes before serving.', 3: 'Make the Thousand Island Dressing: In a medium bowl, whisk together the mayonnaise, ketchup, pickles, garlic, and vinegar.', 4: 'In a large bowl, season the ground beef generously with salt and pepper. Use your hands to mix until evenly combined.', 5: 'Divide the beef into 4 8-ounce portions and form into patties. Place on a cutting board. Use your thumb to press a divot into the center of each burger.', 6: 'Heat the grapeseed oil in a cast iron or stainless steel skillet over medium-high heat until nearly smoking. Add the burger patties and cook for 3-4 minutes, without disturbing, until browned.', 7: 'Use a spatula to flip the burgers over and place a slice of cheddar on each one. Cook for another 3-4 minutes, until the burgers are cooked through and cheese has melted.', 8: 'Place on sesame buns and top with the pickled red onions, Thousand Island Dressing, tomato, and lettuce. Serve with French fries.', 9: 'Enjoy!'}","{'Calories': '1247', 'Fat': '79g', 'Carbs': '52g', 'Fiber': '2g', 'Sugar': '14g', 'Protein': '71g'}",
https://tasty.co/recipe/healthy-pb-o-chocolate-chip-cookies,Healthy PB&O Chocolate Chip Cookies,,10,{},General,"{'General': ['½ cup salted natural peanut butter (120 g)', '¼ cup raw honey (85 g)', '1 teaspoon vanilla extract', '¾ cup oat flour (95 g)', '½ teaspoon baking soda', '¾ cup chocolate chips (130 g)', '¾ cup rolled oats (110 g), optional']}","{1: 'Preheat the oven to 350°F. Coat 1 baking sheet with cooking spray, or line with parchment paper.', 2: 'Add peanut butter, honey and vanilla extract to a medium bowl and mix well.', 3: 'Whisk together oat flour and baking soda in a separate bowl. Stir oat flour mixture into peanut butter mixture. Fold in oats (if using) and chocolate chips.', 4: 'Shape cookie dough into 1 tbsp balls, and place 2 inches apart on prepared baking sheets. Flatten cookies with the bottom of a drinking glass, dipped in water.', 5: 'Bake for 8 to 10 minutes, or until cookies begin to brown and tops look dry. Cool for 3 minutes on a baking sheet, then transfer to a wire rack.', 6: 'Serve warm and enjoy.'}","{'Calories': '264', 'Fat': '13g', 'Carbs': '32g', 'Fiber': '3g', 'Sugar': '14g', 'Protein': '6g'}",
https://tasty.co/recipe/khao-soi-gai-northern-thai-coconut-curry-with-chicken,Khao Soi Gai (Northern Thai Coconut-Curry With Chicken),,4,{},"Curry:,Noodles:,Toppings:","{'Curry:': ['2 lb boneless skinless chicken thighs (910 g)', '2 shallots, diced', '2 teaspoons garlic, minced', '3 tablespoons red curry paste', '1 tablespoon chili powder, (can be adjusted according to desired spice level)', '1 tablespoon fish sauce', '1 tablespoon soy sauce', '2 tablespoons palm sugar, (or Brown Sugar)', '4 teaspoons freshly grated ginger,  (or 2 Tbsp Ginger Paste)', '1 stalk lemongrass, bruised and chopped into 1-2in pieces', '3 cups chicken stock (720 g)', '1 can full fat coconut milk', '1 jar roasted red pepper', '2 tablespoons olive oil', 'salt and pepper, to taste'], 'Noodles:': ['3 servings egg noodle,  (Chow-Mein, Lo-Mein, Ramen)'], 'Toppings:': ['1 shallot, julienned or crispy', 'lime juice, (to taste, recommend fresh-squeezed)', 'fresh cilantro leaf, to taste', 'bean sprout, to taste', 'chili oil, to taste']}","{1: 'First, puree coconut milk and roasted red peppers in blender', 2: 'Cut chicken thighs into small (about 1in) chunks and season with salt and pepper. On high-heat, brown chicken in a pan without cooking all the way through.', 3: 'In a separate large stockpot, heat olive/canola oil over medium heat. Add diced shallots and cook until tender (about 3 minutes) About halfway through cooking the shallots, add in the garlic. Stir in red-curry paste, ginger, and chili powder and cook for about 1 minute.', 4: 'Stir in chicken stock and coconut milk/red-pepper puree. Be sure to scrape up any fond (browned bits) from the bottom of the pot.', 5: 'Stir in fish sauce, soy sauce, lime juice, lemongrass, and brown sugar.', 6: 'After stock has reduced for 5 minutes, add browned chicken.', 7: 'Cook noodles in a separate pot/saucepan according to package instructions.', 8: 'Serve chicken stock soup immediately with noodles; garnish with shallots (julienned or crispy), bean sprouts, cilantro, chili oil, and lime juice (if desired).'}",{},
https://tasty.co/recipe/basil-lemongrass-curry,Basil Lemongrass Curry,,4,{},"General,Any Vegetable toppings:","{'General': ['4 stalks lemongrass', '½ cup fresh basil (120 g)', '2 ½ shallots, divided', '1 ginger, roughly chopped - 1 inches (2.54 cm)', '3 cloves garlic', '2 teaspoons brown sugar', '½ teaspoon turmeric', '½ teaspoon ground coriander', '½ teaspoon cumin', '½ teaspoon salt', '¼ teaspoon pepper', '1 teaspoon red pepper flakes', '2 cans reduced-fat coconut milk', '1 tablespoon coconut oil', '4 cups cooked rice (800 g)', '1 lb shrimp (455 g), optional, shrimp, chicken'], 'Any Vegetable toppings:': ['bell pepper', 'green onion', 'broccoli']}","{1: 'Add chopped lemongrass, basil, 1 shallot, garlic, ginger, ground coriander, cumin, turmeric, salt, pepper, red pepper flakes, and brown sugar to a food processor. Blend until a paste forms. (If difficult to combine, add 1 tbsp water to the mix and blend again).', 2: 'Dice the remaining shallots and set aside.', 3: 'Over medium heat, melt coconut oil in a large pan (big enough to hold 2 cans of coconut milk). Once the oil is hot and melted, add the basil lemongrass curry paste in. Let the curry paste bloom for 1 minute. Then add in the remaining chopped shallots and sauté until softened (2 minutes, approximately).', 4: 'Pour in both cans of coconut milk and stir until combined. Cover and let curry reduce over medium heat for 20 minutes. Stir every so often. Season with salt and pepper.', 5: 'While the curry simmers, prepare the meat and vegetables you will be using as desired.', 6: 'Once the coconut curry has reduced and become thicker, begin assembling your dish. Pour the curry over a bed of rice, and top with any proteins and vegetables.', 7: 'Serve and enjoy!'}","{'Calories': '864', 'Fat': '48g', 'Carbs': '76g', 'Fiber': '1g', 'Sugar': '3g', 'Protein': '33g'}",
